"# CarMaker trajectory export, merged from Orientations_1.xls + Translations_2.xls"
"# Frame: ISO 8855 (X forward, Y left, Z up). Units: time=s, tx/ty/tz=m, pitch/roll/yaw=deg"
# Trailing repeated end-of-sim samples have been removed via dedup-by-time.
time_s,tx_m,ty_m,tz_m,pitch_deg,roll_deg,yaw_deg
91.920000,-2089.867432,-33.966427,0.000000,-0.060753,1.401549,229.521602
91.930000,-2089.997803,-34.119713,0.000000,-0.066673,1.400391,229.602007
91.940000,-2090.127930,-34.273220,0.000000,-0.072380,1.399019,229.682275
91.950000,-2090.258057,-34.426956,0.000000,-0.077872,1.397431,229.762352
91.960000,-2090.387939,-34.580914,0.000000,-0.083146,1.395631,229.842293
91.970000,-2090.517578,-34.735096,0.000000,-0.088205,1.393626,229.922097
91.980000,-2090.646973,-34.889503,0.000000,-0.093051,1.391425,230.001737
91.990000,-2090.776367,-35.044132,0.000000,-0.097689,1.389039,230.081240
92.000000,-2090.905273,-35.198990,0.000000,-0.102126,1.386482,230.160607
92.010000,-2091.034424,-35.354069,0.000000,-0.106371,1.383770,230.239837
92.020000,-2091.163086,-35.509377,0.000000,-0.110431,1.380919,230.318958
92.030000,-2091.291504,-35.664906,0.000000,-0.114315,1.377946,230.397942
92.040000,-2091.419922,-35.820656,0.000000,-0.118033,1.374868,230.476790
92.050000,-2091.548340,-35.976635,0.000000,-0.121595,1.371703,230.555528
92.060000,-2091.676270,-36.132839,0.000000,-0.125011,1.368468,230.634158
92.070000,-2091.804199,-36.289265,0.000000,-0.128290,1.365180,230.712650
92.080000,-2091.931885,-36.445915,0.000000,-0.131443,1.361857,230.791061
92.090000,-2092.059326,-36.602791,0.000000,-0.134480,1.358516,230.869335
92.100000,-2092.186523,-36.759892,0.000000,-0.137410,1.355174,230.947499
92.110000,-2092.313721,-36.917217,0.000000,-0.140244,1.351845,231.025582
92.120000,-2092.440674,-37.074764,0.000000,-0.142990,1.348545,231.103556
92.130000,-2092.567627,-37.232540,0.000000,-0.145657,1.345286,231.181420
92.140000,-2092.694092,-37.390537,0.000000,-0.148253,1.342080,231.259202
92.150000,-2092.820557,-37.548759,0.000000,-0.150784,1.338937,231.336875
92.160000,-2092.946777,-37.707207,0.000000,-0.153257,1.335865,231.414438
92.170000,-2093.072998,-37.865879,0.000000,-0.155677,1.332871,231.491920
92.180000,-2093.198975,-38.024776,0.000000,-0.158047,1.329960,231.569320
92.190000,-2093.324707,-38.183895,0.000000,-0.160372,1.327138,231.646610
92.200000,-2093.450195,-38.343243,0.000000,-0.162656,1.324408,231.723819
92.210000,-2093.575684,-38.502811,0.000000,-0.164900,1.321770,231.800918
92.220000,-2093.700928,-38.662601,0.000000,-0.167108,1.319226,231.877962
92.230000,-2093.825928,-38.822620,0.000000,-0.169282,1.316775,231.954898
92.240000,-2093.950684,-38.982861,0.000000,-0.171423,1.314416,232.031724
92.250000,-2094.075439,-39.143326,0.000000,-0.173533,1.312147,232.108495
92.260000,-2094.199951,-39.304012,0.000000,-0.175615,1.309966,232.185184
92.270000,-2094.324463,-39.464924,0.000000,-0.177670,1.307872,232.261764
92.280000,-2094.448486,-39.626060,0.000000,-0.179699,1.305862,232.338263
92.290000,-2094.572510,-39.787418,0.000000,-0.181704,1.303933,232.414706
92.300000,-2094.696533,-39.949001,0.000000,-0.183686,1.302083,232.491040
92.310000,-2094.820068,-40.110806,0.000000,-0.185647,1.300310,232.567292
92.320000,-2094.943604,-40.272835,0.000000,-0.187588,1.298609,232.643490
92.330000,-2095.066895,-40.435089,0.000000,-0.189509,1.296979,232.719578
92.340000,-2095.190186,-40.597565,0.000000,-0.191411,1.295416,232.795585
92.350000,-2095.313232,-40.760262,0.000000,-0.193295,1.293917,232.871536
92.360000,-2095.436035,-40.923183,0.000000,-0.195161,1.292477,232.947406
92.370000,-2095.558594,-41.086330,0.000000,-0.197010,1.291094,233.023167
92.380000,-2095.681152,-41.249695,0.000000,-0.198842,1.289765,233.098872
92.390000,-2095.803467,-41.413288,0.000000,-0.200657,1.288486,233.174496
92.400000,-2095.925537,-41.577099,0.000000,-0.202455,1.287253,233.250066
92.410000,-2096.047607,-41.741138,0.000000,-0.204237,1.286064,233.325525
92.420000,-2096.169434,-41.905396,0.000000,-0.206003,1.284915,233.400931
92.430000,-2096.291016,-42.069878,0.000000,-0.207752,1.283803,233.476254
92.440000,-2096.412598,-42.234581,0.000000,-0.209485,1.282725,233.551495
92.450000,-2096.533691,-42.399509,0.000000,-0.211202,1.281679,233.626655
92.460000,-2096.655029,-42.564659,0.000000,-0.212903,1.280662,233.701760
92.470000,-2096.775879,-42.730030,0.000000,-0.214588,1.279671,233.776810
92.480000,-2096.896729,-42.895626,0.000000,-0.216257,1.278704,233.851751
92.490000,-2097.017334,-43.061440,0.000000,-0.217910,1.277759,233.926637
92.500000,-2097.137695,-43.227482,0.000000,-0.219548,1.276834,234.001441
92.510000,-2097.258057,-43.393742,0.000000,-0.221170,1.275928,234.076191
92.520000,-2097.378174,-43.560226,0.000000,-0.222777,1.275038,234.150858
92.530000,-2097.498047,-43.726933,0.000000,-0.224370,1.274164,234.225471
92.540000,-2097.617920,-43.893864,0.000000,-0.225948,1.273303,234.300002
92.550000,-2097.737549,-44.061012,0.000000,-0.227511,1.272456,234.374479
92.560000,-2097.856934,-44.228386,0.000000,-0.229059,1.271621,234.448873
92.570000,-2097.976318,-44.395985,0.000000,-0.230594,1.270796,234.523213
92.580000,-2098.095459,-44.563801,0.000000,-0.232114,1.269983,234.597498
92.590000,-2098.214355,-44.731842,0.000000,-0.233621,1.269179,234.671701
92.600000,-2098.333252,-44.900105,0.000000,-0.235113,1.268384,234.745822
92.610000,-2098.451660,-45.068588,0.000000,-0.236593,1.267599,234.819916
92.620000,-2098.570312,-45.237293,0.000000,-0.238059,1.266822,234.893928
92.630000,-2098.688477,-45.406223,0.000000,-0.239512,1.266054,234.967885
92.640000,-2098.806641,-45.575375,0.000000,-0.240952,1.265295,235.041761
92.650000,-2098.924561,-45.744747,0.000000,-0.242380,1.264544,235.115609
92.660000,-2099.042236,-45.914341,0.000000,-0.243795,1.263801,235.189375
92.670000,-2099.159912,-46.084160,0.000000,-0.245199,1.263067,235.263086
92.680000,-2099.277344,-46.254196,0.000000,-0.246591,1.262342,235.336716
92.690000,-2099.394531,-46.424458,0.000000,-0.247971,1.261625,235.410318
92.700000,-2099.511719,-46.594940,0.000000,-0.249340,1.260917,235.483865
92.710000,-2099.628662,-46.765644,0.000000,-0.250698,1.260219,235.557331
92.720000,-2099.745361,-46.936573,0.000000,-0.252046,1.259530,235.630742
92.730000,-2099.862061,-47.107719,0.000000,-0.253382,1.258851,235.704125
92.740000,-2099.978516,-47.279091,0.000000,-0.254708,1.258182,235.777427
92.750000,-2100.094727,-47.450680,0.000000,-0.256024,1.257523,235.850701
92.760000,-2100.210693,-47.622494,0.000000,-0.257329,1.256874,235.923893
92.770000,-2100.326660,-47.794529,0.000000,-0.258624,1.256236,235.997058
92.780000,-2100.442383,-47.966785,0.000000,-0.259909,1.255609,236.070141
92.790000,-2100.558105,-48.139267,0.000000,-0.261183,1.254993,236.143197
92.800000,-2100.673340,-48.311966,0.000000,-0.262448,1.254388,236.216198
92.810000,-2100.788818,-48.484886,0.000000,-0.263702,1.253794,236.289117
92.820000,-2100.903809,-48.658031,0.000000,-0.264947,1.253212,236.362036
92.830000,-2101.018799,-48.831394,0.000000,-0.266181,1.252641,236.434874
92.840000,-2101.133545,-49.004982,0.000000,-0.267406,1.252083,236.507656
92.850000,-2101.248047,-49.178791,0.000000,-0.268621,1.251536,236.580411
92.860000,-2101.362305,-49.352818,0.000000,-0.269826,1.251001,236.653112
92.870000,-2101.476562,-49.527069,0.000000,-0.271022,1.250478,236.725758
92.880000,-2101.590820,-49.701542,0.000000,-0.272207,1.249967,236.798376
92.890000,-2101.704590,-49.876236,0.000000,-0.273383,1.249468,236.870940
92.900000,-2101.818359,-50.051147,0.000000,-0.274550,1.248981,236.943449
92.910000,-2101.931885,-50.226284,0.000000,-0.275706,1.248506,237.015931
92.920000,-2102.045410,-50.401642,0.000000,-0.276853,1.248044,237.088359
92.930000,-2102.158447,-50.577217,0.000000,-0.277990,1.247593,237.160731
92.940000,-2102.271484,-50.753017,0.000000,-0.279116,1.247154,237.233077
92.950000,-2102.384521,-50.929039,0.000000,-0.280233,1.246727,237.305368
92.960000,-2102.497070,-51.105278,0.000000,-0.281339,1.246311,237.377604
92.970000,-2102.609619,-51.281738,0.000000,-0.282434,1.245908,237.449812
92.980000,-2102.722168,-51.458424,0.000000,-0.283520,1.245516,237.521994
92.990000,-2102.834229,-51.635326,0.000000,-0.284595,1.245135,237.594121
93.000000,-2102.946289,-51.812450,0.000000,-0.285661,1.244765,237.666220
93.010000,-2103.058105,-51.989796,0.000000,-0.286716,1.244407,237.738265
93.020000,-2103.169922,-52.167358,0.000000,-0.287760,1.244059,237.810255
93.030000,-2103.281494,-52.345146,0.000000,-0.288795,1.243722,237.882218
93.040000,-2103.392822,-52.523151,0.000000,-0.289820,1.243396,237.954154
93.050000,-2103.503906,-52.701378,0.000000,-0.290835,1.243081,238.026062
93.060000,-2103.614990,-52.879826,0.000000,-0.291839,1.242776,238.097888
93.070000,-2103.725830,-53.058495,0.000000,-0.292834,1.242481,238.169714
93.080000,-2103.836426,-53.237381,0.000000,-0.293819,1.242196,238.241486
93.090000,-2103.947021,-53.416489,0.000000,-0.294794,1.241921,238.313230
93.100000,-2104.057373,-53.595818,0.000000,-0.295759,1.241657,238.384947
93.110000,-2104.167480,-53.775368,0.000000,-0.296714,1.241401,238.456610
93.120000,-2104.277344,-53.955135,0.000000,-0.297659,1.241156,238.528245
93.130000,-2104.387207,-54.135124,0.000000,-0.298595,1.240919,238.599825
93.140000,-2104.496826,-54.315334,0.000000,-0.299521,1.240692,238.671378
93.150000,-2104.606201,-54.495762,0.000000,-0.300437,1.240474,238.742904
93.160000,-2104.715576,-54.676411,0.000000,-0.301344,1.240265,238.814402
93.170000,-2104.824707,-54.857277,0.000000,-0.302241,1.240065,238.885846
93.180000,-2104.933594,-55.038364,0.000000,-0.303128,1.239873,238.957290
93.190000,-2105.042480,-55.219673,0.000000,-0.304006,1.239690,239.028679
93.200000,-2105.151123,-55.401199,0.000000,-0.304874,1.239515,239.100013
93.210000,-2105.259521,-55.582947,0.000000,-0.305733,1.239348,239.171348
93.220000,-2105.367676,-55.764912,0.000000,-0.306582,1.239189,239.242628
93.230000,-2105.475830,-55.947094,0.000000,-0.307422,1.239038,239.313880
93.240000,-2105.583740,-56.129501,0.000000,-0.308252,1.238895,239.385106
93.250000,-2105.691406,-56.312122,0.000000,-0.309072,1.238760,239.456303
93.260000,-2105.799072,-56.494965,0.000000,-0.309883,1.238631,239.527474
93.270000,-2105.906494,-56.678028,0.000000,-0.310685,1.238510,239.598590
93.280000,-2106.013672,-56.861305,0.000000,-0.311477,1.238397,239.669706
93.290000,-2106.120605,-57.044807,0.000000,-0.312260,1.238290,239.740767
93.300000,-2106.227539,-57.228523,0.000000,-0.313033,1.238190,239.811801
93.310000,-2106.334229,-57.412460,0.000000,-0.313797,1.238097,239.882808
93.320000,-2106.440674,-57.596615,0.000000,-0.314552,1.238010,239.953787
93.330000,-2106.547119,-57.780987,0.000000,-0.315298,1.237930,240.024739
93.340000,-2106.653076,-57.965580,0.000000,-0.316035,1.237857,240.095636
93.350000,-2106.759033,-58.150391,0.000000,-0.316762,1.237789,240.166534
93.360000,-2106.864990,-58.335419,0.000000,-0.317481,1.237728,240.237404
93.370000,-2106.970703,-58.520664,0.000000,-0.318190,1.237673,240.308219
93.380000,-2107.075928,-58.706131,0.000000,-0.318891,1.237624,240.379035
93.390000,-2107.181396,-58.891811,0.000000,-0.319583,1.237580,240.449795
93.400000,-2107.286377,-59.077713,0.000000,-0.320266,1.237543,240.520529
93.410000,-2107.391357,-59.263832,0.000000,-0.320941,1.237511,240.591262
93.420000,-2107.496094,-59.450169,0.000000,-0.321606,1.237485,240.661941
93.430000,-2107.600586,-59.636719,0.000000,-0.322263,1.237464,240.732593
93.440000,-2107.705078,-59.823490,0.000000,-0.322912,1.237448,240.803244
93.450000,-2107.809326,-60.010479,0.000000,-0.323552,1.237438,240.873841
93.460000,-2107.913330,-60.197685,0.000000,-0.324184,1.237433,240.944410
93.470000,-2108.017090,-60.385109,0.000000,-0.324808,1.237433,241.014980
93.480000,-2108.120850,-60.572746,0.000000,-0.325423,1.237439,241.085495
93.490000,-2108.224365,-60.760605,0.000000,-0.326030,1.237449,241.155982
93.500000,-2108.327637,-60.948677,0.000000,-0.326629,1.237464,241.226470
93.510000,-2108.430664,-61.136967,0.000000,-0.327219,1.237483,241.296903
93.520000,-2108.533691,-61.325474,0.000000,-0.327802,1.237508,241.367336
93.530000,-2108.636475,-61.514198,0.000000,-0.328377,1.237537,241.437714
93.540000,-2108.739014,-61.703136,0.000000,-0.328943,1.237571,241.508092
93.550000,-2108.841553,-61.892292,0.000000,-0.329502,1.237609,241.578443
93.560000,-2108.943848,-62.081665,0.000000,-0.330053,1.237651,241.648767
93.570000,-2109.045898,-62.271252,0.000000,-0.330596,1.237698,241.719036
93.580000,-2109.147705,-62.461056,0.000000,-0.331132,1.237749,241.789305
93.590000,-2109.249512,-62.651073,0.000000,-0.331661,1.237804,241.859547
93.600000,-2109.350830,-62.841309,0.000000,-0.332182,1.237863,241.929761
93.610000,-2109.452148,-63.031761,0.000000,-0.332696,1.237927,241.999948
93.620000,-2109.553467,-63.222427,0.000000,-0.333203,1.237994,242.070135
93.630000,-2109.654297,-63.413307,0.000000,-0.333703,1.238065,242.140267
93.640000,-2109.755127,-63.604404,0.000000,-0.334196,1.238140,242.210400
93.650000,-2109.855713,-63.795715,0.000000,-0.334682,1.238219,242.280477
93.660000,-2109.956299,-63.987244,0.000000,-0.335161,1.238301,242.350555
93.670000,-2110.056396,-64.178986,0.000000,-0.335634,1.238387,242.420606
93.680000,-2110.156494,-64.370941,0.000000,-0.336099,1.238477,242.490629
93.690000,-2110.256348,-64.563110,0.000000,-0.336558,1.238570,242.560625
93.700000,-2110.355957,-64.755501,0.000000,-0.337011,1.238667,242.630593
93.710000,-2110.455566,-64.948097,0.000000,-0.337456,1.238767,242.700534
93.720000,-2110.554932,-65.140907,0.000000,-0.337895,1.238871,242.770475
93.730000,-2110.654053,-65.333939,0.000000,-0.338327,1.238977,242.840389
93.740000,-2110.752930,-65.527176,0.000000,-0.338753,1.239087,242.910248
93.750000,-2110.851807,-65.720634,0.000000,-0.339172,1.239200,242.980107
93.760000,-2110.950439,-65.914299,0.000000,-0.339584,1.239316,243.049939
93.770000,-2111.048828,-66.108185,0.000000,-0.339990,1.239435,243.119771
93.780000,-2111.146973,-66.302277,0.000000,-0.340389,1.239556,243.189548
93.790000,-2111.244873,-66.496590,0.000000,-0.340781,1.239681,243.259326
93.800000,-2111.342773,-66.691109,0.000000,-0.341167,1.239808,243.329048
93.810000,-2111.440430,-66.885841,0.000000,-0.341547,1.239938,243.398771
93.820000,-2111.537842,-67.080788,0.000000,-0.341920,1.240070,243.468493
93.830000,-2111.635254,-67.275948,0.000000,-0.342286,1.240205,243.538161
93.840000,-2111.732178,-67.471321,0.000000,-0.342647,1.240343,243.607802
93.850000,-2111.829102,-67.666901,0.000000,-0.343000,1.240483,243.677442
93.860000,-2111.925781,-67.862701,0.000000,-0.343347,1.240625,243.747056
93.870000,-2112.022461,-68.058708,0.000000,-0.343688,1.240769,243.816642
93.880000,-2112.118652,-68.254929,0.000000,-0.344023,1.240916,243.886200
93.890000,-2112.214844,-68.451363,0.000000,-0.344351,1.241065,243.955759
93.900000,-2112.310791,-68.648003,0.000000,-0.344672,1.241216,244.025263
93.910000,-2112.406738,-68.844856,0.000000,-0.344988,1.241370,244.094767
93.920000,-2112.502197,-69.041924,0.000000,-0.345297,1.241525,244.164244
93.930000,-2112.597656,-69.239197,0.000000,-0.345600,1.241682,244.233693
93.940000,-2112.692871,-69.436684,0.000000,-0.345897,1.241842,244.303142
93.950000,-2112.787842,-69.634377,0.000000,-0.346188,1.242003,244.372537
93.960000,-2112.882568,-69.832291,0.000000,-0.346473,1.242166,244.441932
93.970000,-2112.977295,-70.030403,0.000000,-0.346751,1.242331,244.511299
93.980000,-2113.071777,-70.228729,0.000000,-0.347024,1.242498,244.580667
93.990000,-2113.166016,-70.427269,0.000000,-0.347291,1.242667,244.649979
94.000000,-2113.260010,-70.626015,0.000000,-0.347551,1.242837,244.719292
94.010000,-2113.353760,-70.824974,0.000000,-0.347806,1.243009,244.788578
94.020000,-2113.447510,-71.024139,0.000000,-0.348055,1.243183,244.857836
94.030000,-2113.541016,-71.223518,0.000000,-0.348298,1.243358,244.927094
94.040000,-2113.634277,-71.423103,0.000000,-0.348535,1.243535,244.996297
94.050000,-2113.727295,-71.622894,0.000000,-0.348766,1.243714,245.065501
94.060000,-2113.820312,-71.822899,0.000000,-0.348992,1.243894,245.134677
94.070000,-2113.913086,-72.023109,0.000000,-0.349212,1.244076,245.203853
94.080000,-2114.005371,-72.223526,0.000000,-0.349426,1.244259,245.272975
94.090000,-2114.097900,-72.424149,0.000000,-0.349635,1.244444,245.342096
94.100000,-2114.189941,-72.624985,0.000000,-0.349838,1.244630,245.411190
94.110000,-2114.281738,-72.826027,0.000000,-0.350036,1.244818,245.480285
94.120000,-2114.373535,-73.027275,0.000000,-0.350228,1.245007,245.549324
94.130000,-2114.465088,-73.228737,0.000000,-0.350414,1.245197,245.618364
94.140000,-2114.556396,-73.430397,0.000000,-0.350596,1.245389,245.687376
94.150000,-2114.647705,-73.632271,0.000000,-0.350772,1.245581,245.756388
94.160000,-2114.738525,-73.834351,0.000000,-0.350943,1.245775,245.825346
94.170000,-2114.829346,-74.036629,0.000000,-0.351109,1.245970,245.894303
94.180000,-2114.919922,-74.239120,0.000000,-0.351269,1.246165,245.963234
94.190000,-2115.010254,-74.441818,0.000000,-0.351425,1.246361,246.032164
94.200000,-2115.100342,-74.644722,0.000000,-0.351576,1.246558,246.101040
94.210000,-2115.190430,-74.847832,0.000000,-0.351722,1.246756,246.169915
94.220000,-2115.280029,-75.051147,0.000000,-0.351863,1.246954,246.238763
94.230000,-2115.369629,-75.254662,0.000000,-0.351999,1.247153,246.307612
94.240000,-2115.458984,-75.458389,0.000000,-0.352130,1.247352,246.376405
94.250000,-2115.548340,-75.662315,0.000000,-0.352256,1.247553,246.445199
94.260000,-2115.637207,-75.866447,0.000000,-0.352376,1.247753,246.513965
94.270000,-2115.726074,-76.070786,0.000000,-0.352490,1.247955,246.582732
94.280000,-2115.814453,-76.275330,0.000000,-0.352599,1.248157,246.651443
94.290000,-2115.902832,-76.480080,0.000000,-0.352701,1.248359,246.720155
94.300000,-2115.991211,-76.685028,0.000000,-0.352798,1.248562,246.788867
94.310000,-2116.079102,-76.890182,0.000000,-0.352889,1.248765,246.857524
94.320000,-2116.166748,-77.095535,0.000000,-0.352975,1.248969,246.926181
94.330000,-2116.254395,-77.301094,0.000000,-0.353057,1.249173,246.994811
94.340000,-2116.341797,-77.506859,0.000000,-0.353133,1.249377,247.063413
94.350000,-2116.428955,-77.712822,0.000000,-0.353205,1.249582,247.132016
94.360000,-2116.515869,-77.918991,0.000000,-0.353273,1.249787,247.200591
94.370000,-2116.602783,-78.125366,0.000000,-0.353338,1.249993,247.269138
94.380000,-2116.689209,-78.331932,0.000000,-0.353399,1.250199,247.337659
94.390000,-2116.775635,-78.538712,0.000000,-0.353457,1.250407,247.406179
94.400000,-2116.861816,-78.745682,0.000000,-0.353513,1.250615,247.474673
94.410000,-2116.947754,-78.952858,0.000000,-0.353565,1.250824,247.543138
94.420000,-2117.033447,-79.160240,0.000000,-0.353615,1.251034,247.611577
94.430000,-2117.119141,-79.367821,0.000000,-0.353663,1.251245,247.680015
94.440000,-2117.204346,-79.575600,0.000000,-0.353708,1.251457,247.748427
94.450000,-2117.289551,-79.783577,0.000000,-0.353750,1.251670,247.816810
94.460000,-2117.374512,-79.991760,0.000000,-0.353790,1.251885,247.885194
94.470000,-2117.459229,-80.200142,0.000000,-0.353828,1.252100,247.953551
94.480000,-2117.543701,-80.408722,0.000000,-0.353864,1.252317,248.021880
94.490000,-2117.627930,-80.617500,0.000000,-0.353897,1.252535,248.090182
94.500000,-2117.712158,-80.826477,0.000000,-0.353927,1.252754,248.158484
94.510000,-2117.796143,-81.035660,0.000000,-0.353955,1.252974,248.226758
94.520000,-2117.879639,-81.245033,0.000000,-0.353980,1.253195,248.295006
94.530000,-2117.963135,-81.454613,0.000000,-0.354003,1.253416,248.363226
94.540000,-2118.046387,-81.664383,0.000000,-0.354023,1.253639,248.431445
94.550000,-2118.129639,-81.874359,0.000000,-0.354039,1.253861,248.499638
94.560000,-2118.212402,-82.084526,0.000000,-0.354053,1.254085,248.567803
94.570000,-2118.295166,-82.294891,0.000000,-0.354064,1.254308,248.635969
94.580000,-2118.377686,-82.505463,0.000000,-0.354072,1.254532,248.704079
94.590000,-2118.459717,-82.716225,0.000000,-0.354076,1.254756,248.772190
94.600000,-2118.541748,-82.927185,0.000000,-0.354078,1.254979,248.840301
94.610000,-2118.623779,-83.138336,0.000000,-0.354076,1.255203,248.908357
94.620000,-2118.705322,-83.349693,0.000000,-0.354071,1.255426,248.976413
94.630000,-2118.786621,-83.561241,0.000000,-0.354062,1.255649,249.044441
94.640000,-2118.867920,-83.772987,0.000000,-0.354051,1.255871,249.112470
94.650000,-2118.948975,-83.984924,0.000000,-0.354036,1.256093,249.180444
94.660000,-2119.029785,-84.197060,0.000000,-0.354018,1.256315,249.248418
94.670000,-2119.110352,-84.409393,0.000000,-0.353996,1.256536,249.316392
94.680000,-2119.190674,-84.621918,0.000000,-0.353972,1.256756,249.384312
94.690000,-2119.270752,-84.834641,0.000000,-0.353944,1.256976,249.452231
94.700000,-2119.350586,-85.047554,0.000000,-0.353912,1.257195,249.520123
94.710000,-2119.430420,-85.260666,0.000000,-0.353878,1.257414,249.587988
94.720000,-2119.510010,-85.473969,0.000000,-0.353840,1.257632,249.655853
94.730000,-2119.589111,-85.687462,0.000000,-0.353799,1.257850,249.723690
94.740000,-2119.668213,-85.901154,0.000000,-0.353755,1.258067,249.791500
94.750000,-2119.747070,-86.115036,0.000000,-0.353707,1.258283,249.859283
94.760000,-2119.825928,-86.329117,0.000000,-0.353656,1.258498,249.927066
94.770000,-2119.904297,-86.543381,0.000000,-0.353602,1.258713,249.994821
94.780000,-2119.982422,-86.757843,0.000000,-0.353545,1.258928,250.062549
94.790000,-2120.060547,-86.972496,0.000000,-0.353485,1.259141,250.130250
94.800000,-2120.138428,-87.187340,0.000000,-0.353422,1.259355,250.197951
94.810000,-2120.216064,-87.402382,0.000000,-0.353355,1.259567,250.265625
94.820000,-2120.293213,-87.617607,0.000000,-0.353286,1.259779,250.333271
94.830000,-2120.370605,-87.833023,0.000000,-0.353213,1.259990,250.400917
94.840000,-2120.447510,-88.048637,0.000000,-0.353138,1.260201,250.468508
94.850000,-2120.524170,-88.264435,0.000000,-0.353059,1.260411,250.536100
94.860000,-2120.600586,-88.480431,0.000000,-0.352978,1.260620,250.603692
94.870000,-2120.677002,-88.696609,0.000000,-0.352894,1.260829,250.671228
94.880000,-2120.753174,-88.912979,0.000000,-0.352806,1.261037,250.738765
94.890000,-2120.828857,-89.129539,0.000000,-0.352716,1.261245,250.806275
94.900000,-2120.904541,-89.346283,0.000000,-0.352623,1.261451,250.873757
94.910000,-2120.979980,-89.563225,0.000000,-0.352528,1.261657,250.941240
94.920000,-2121.055176,-89.780350,0.000000,-0.352429,1.261863,251.008667
94.930000,-2121.130127,-89.997665,0.000000,-0.352328,1.262068,251.076095
94.940000,-2121.205078,-90.215164,0.000000,-0.352225,1.262272,251.143522
94.950000,-2121.279541,-90.432861,0.000000,-0.352118,1.262475,251.210895
94.960000,-2121.353760,-90.650734,0.000000,-0.352010,1.262678,251.278268
94.970000,-2121.427979,-90.868797,0.000000,-0.351899,1.262880,251.345614
94.980000,-2121.501953,-91.087051,0.000000,-0.351785,1.263082,251.412932
94.990000,-2121.575684,-91.305489,0.000000,-0.351669,1.263283,251.480251
95.000000,-2121.648926,-91.524117,0.000000,-0.351551,1.263483,251.547514
95.010000,-2121.722168,-91.742928,0.000000,-0.351431,1.263682,251.614778
95.020000,-2121.795410,-91.961922,0.000000,-0.351308,1.263881,251.682015
95.030000,-2121.868164,-92.181107,0.000000,-0.351183,1.264079,251.749251
95.040000,-2121.940674,-92.400475,0.000000,-0.351056,1.264276,251.816433
95.050000,-2122.012939,-92.620026,0.000000,-0.350927,1.264472,251.883614
95.060000,-2122.085205,-92.839760,0.000000,-0.350796,1.264667,251.950769
95.070000,-2122.156982,-93.059685,0.000000,-0.350663,1.264861,252.017896
95.080000,-2122.228760,-93.279785,0.000000,-0.350527,1.265054,252.085023
95.090000,-2122.300293,-93.500076,0.000000,-0.350390,1.265246,252.152096
95.100000,-2122.371582,-93.720551,0.000000,-0.350251,1.265436,252.219168
95.110000,-2122.442627,-93.941200,0.000000,-0.350109,1.265625,252.286213
95.120000,-2122.513428,-94.162041,0.000000,-0.349966,1.265813,252.353231
95.130000,-2122.583984,-94.383064,0.000000,-0.349821,1.266000,252.420249
95.140000,-2122.654297,-94.604263,0.000000,-0.349674,1.266185,252.487212
95.150000,-2122.724365,-94.825653,0.000000,-0.349525,1.266368,252.554175
95.160000,-2122.794434,-95.047218,0.000000,-0.349374,1.266550,252.621111
95.170000,-2122.864014,-95.268967,0.000000,-0.349221,1.266730,252.688019
95.180000,-2122.933350,-95.490898,0.000000,-0.349067,1.266908,252.754928
95.190000,-2123.002686,-95.713005,0.000000,-0.348911,1.267085,252.821782
95.200000,-2123.071777,-95.935295,0.000000,-0.348753,1.267259,252.888636
95.210000,-2123.140381,-96.157768,0.000000,-0.348593,1.267432,252.955435
95.220000,-2123.208984,-96.380417,0.000000,-0.348432,1.267603,253.022234
95.230000,-2123.277344,-96.603249,0.000000,-0.348269,1.267772,253.089034
95.240000,-2123.345459,-96.826256,0.000000,-0.348104,1.267939,253.155778
95.250000,-2123.413330,-97.049446,0.000000,-0.347938,1.268104,253.222495
95.260000,-2123.480957,-97.272812,0.000000,-0.347770,1.268267,253.289213
95.270000,-2123.548584,-97.496361,0.000000,-0.347601,1.268428,253.355903
95.280000,-2123.615723,-97.720085,0.000000,-0.347431,1.268586,253.422538
95.290000,-2123.682617,-97.943985,0.000000,-0.347259,1.268743,253.489173
95.300000,-2123.749512,-98.168068,0.000000,-0.347086,1.268897,253.555781
95.310000,-2123.815918,-98.392319,0.000000,-0.346911,1.269049,253.622389
95.320000,-2123.882324,-98.616753,0.000000,-0.346736,1.269199,253.688943
95.330000,-2123.948242,-98.841362,0.000000,-0.346559,1.269346,253.755469
95.340000,-2124.014160,-99.066147,0.000000,-0.346381,1.269492,253.821995
95.350000,-2124.079590,-99.291115,0.000000,-0.346201,1.269634,253.888494
95.360000,-2124.145020,-99.516251,0.000000,-0.346021,1.269775,253.954938
95.370000,-2124.210205,-99.741562,0.000000,-0.345840,1.269913,254.021382
95.380000,-2124.275146,-99.967049,0.000000,-0.345657,1.270048,254.087799
95.390000,-2124.339844,-100.192711,0.000000,-0.345474,1.270181,254.154188
95.400000,-2124.404297,-100.418549,0.000000,-0.345290,1.270312,254.220550
95.410000,-2124.468506,-100.644562,0.000000,-0.345105,1.270440,254.286885
95.420000,-2124.532471,-100.870750,0.000000,-0.344919,1.270566,254.353192
95.430000,-2124.596191,-101.097107,0.000000,-0.344733,1.270689,254.419500
95.440000,-2124.659912,-101.323639,0.000000,-0.344546,1.270809,254.485753
95.450000,-2124.723145,-101.550346,0.000000,-0.344358,1.270927,254.552005
